id,base_id,sources,names,categories,confidence,websites,socials,emails,phones,brand,addresses,base_sources,base_names,base_categories,base_confidence,base_websites,base_socials,base_emails,base_phones,base_brand,base_addresses,name_annotation_1,name_annotation_2,name_notes,phone_annotation_1,phone_annotation_2,phone_notes,website_annotation_1,website_annotation_2,website_notes,address_annotation_1,address_annotation_2,address_notes,category_annotation_1,category_annotation_2,category_notes
2251799819434396,2251799819435040,"[{""dataset"":""Microsoft"",""record_id"":""2251799819434396"",""update_time"":""2021-09-01T15:12:51.003"",""confidence"":0.77}]","{""primary"":""Clifton and Lewis Insurance Group""}","{""primary"":""auto_insurance"",""alternate"":[""home_and_rental_insurance""]}",0.77,"[""http://cliftonlewisins.com/""]",,,"[""8134525382""]","{""names"":{}}","[{""freeform"":""38232 5th Ave"",""locality"":""Zephyrhills"",""region"":""FL"",""country"":""US"",""postcode"":""33542""}]","[{""dataset"":""Microsoft"",""record_id"":""2251799819435040"",""update_time"":""2020-08-18T16:52:36.59"",""confidence"":0.77}]","{""primary"":""Clifton And Lewis Insurance""}","{""primary"":""auto_insurance"",""alternate"":[""home_and_rental_insurance""]}",0.77,"[""http://www.cliftonlewisins.com/""]",,,"[""3523530299""]","{""names"":{}}","[{""freeform"":""38232 5th Ave"",""locality"":""Zephyrhills"",""region"":""FL"",""country"":""US"",""postcode"":""33542""}]",,,,,,,,,,,,,,,
08f1f0b44e466a0103f39fa87dc0107b,1688849866427254,"[{""property"":"""",""dataset"":""msft"",""record_id"":""562949966114068"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849866427254"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Punkt sprzedaży Plus i Polsat Box""}","{""primary"":""mobile_phone_store"",""alternate"":[""retail""]}",0.77,"[""http://www.plus.pl/""]",,,"[""601723181""]",,"[{""freeform"":""Mieczysława Jeżyka 2A"",""locality"":""Wągrowiec"",""postcode"":""62-100"",""country"":""PL""}]","[{""dataset"":""Microsoft"",""record_id"":""1688849866427254"",""update_time"":""2024-06-27T11:34:29.583"",""confidence"":0.77}]","{""primary"":""Punkt sprzedaży Plus i Polsat Box""}","{""primary"":""mobile_phone_store"",""alternate"":[""retail""]}",0.77,"[""http://www.plus.pl/""]",,,"[""601723181""]","{""names"":{}}","[{""freeform"":""Mieczysława Jeżyka 2A"",""locality"":""Wągrowiec"",""region"":"""",""country"":""PL"",""postcode"":""62-100""}]",,,,,,,,,,,,,,,
08f658e764964a7403a88c11cb4e70e4,4d98180597d06ea8c2cf2c0b,"[{""property"":"""",""dataset"":""meta"",""record_id"":""521520664540098"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.23154848046309695}]","{""primary"":""เกี๊ยวปลาสามย่าน""}","{""primary"":""eat_and_drink"",""alternate"":[""asian_restaurant"",""chinese_restaurant""]}",0.23154848046309695,,"[""https://www.facebook.com/521520664540098""]",,,,"[{""country"":""TH""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4d98180597d06ea8c2cf2c0b"",""update_time"":""2020-11-24T00:00:00.000"",""confidence"":1.0}]","{""primary"":""เกี๊ยวปลาสามย่าน"",""common"":{},""rules"":[]}","{""primary"":""Dining and Drinking > Restaurant > Asian Restaurant > Noodle Restaurant"",""alternate"":[]}",1.0,[null],"[null,null,null]",[null],[null],"{""wikidata"":"""",""names"":{""primary"":""เกี๊ยวปลาสามย่าน"",""common"":{},""rules"":[]}}","[{""country"":""TH""}]",,,,,,,,,,,,,,,
1125899912773417,1407374890340402,"[{""dataset"":""Microsoft"",""record_id"":""1125899912773417"",""update_time"":""2024-11-11T14:15:42.263"",""confidence"":0.77}]","{""primary"":""CPR Cell Phone Repair Lubbock""}","{""primary"":""mobile_phone_repair"",""alternate"":[""mobile_phone_store"",""electronics_repair_shop"",""it_service_and_computer_repair"",""retail""]}",0.77,"[""https://www.cellphonerepair.com/lubbock-tx""]",,,"[""8067014020""]","{""names"":{}}","[{""freeform"":""5152 69th St., Ste 100"",""locality"":""Lubbock"",""region"":""TX"",""country"":""US"",""postcode"":""79424""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374890340402"",""update_time"":""2024-12-27T19:17:25.933"",""confidence"":0.77}]","{""primary"":""CPR Cell Phone Repair Lubbock""}","{""primary"":""mobile_phone_repair"",""alternate"":[""mobile_phone_store"",""electronics_repair_shop"",""it_service_and_computer_repair"",""retail""]}",0.77,"[""https://www.cellphonerepair.com/lubbock-tx/""]",,,"[""8067014020""]","{""names"":{}}","[{""freeform"":""5152 69th St Ste 100"",""locality"":""Lubbock"",""region"":""TX"",""country"":""US"",""postcode"":""79424""}]",,,,,,,,,,,,,,,
08f4440c1249b85c03b5b634418623f6,1407374885486404,"[{""property"":"""",""dataset"":""msft"",""record_id"":""844424934225486"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1970324839798281"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374885486404"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Carl Sidney Luikart, MD""}","{""primary"":""cardiologist"",""alternate"":[""doctor"",""health_and_medical""]}",0.77,"[""https://doctors.ololrmc.com/provider/Carl+Sidney+Luikart/1297368""]",,,"[""2257673900""]",,"[{""freeform"":""7777 Hennessy Blvd Ste 1000"",""locality"":""Baton Rouge"",""postcode"":""70808"",""region"":""LA"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374885486404"",""update_time"":""2023-01-24T19:48:02.73"",""confidence"":0.77}]","{""primary"":""Carl Sidney Luikart, MD""}","{""primary"":""cardiologist"",""alternate"":[""doctor"",""health_and_medical""]}",0.77,"[""https://doctors.ololrmc.com/provider/Carl+Sidney+Luikart/1297368""]",,,"[""2257673900""]","{""names"":{}}","[{""freeform"":""7777 Hennessy Blvd Ste 1000"",""locality"":""Baton Rouge"",""region"":""LA"",""country"":""US"",""postcode"":""70808""}]",,,,,,,,,,,,,,,
08f1f22ba441bd8003c9ac92d5a2e082,2251799820071327,"[{""property"":"""",""dataset"":""meta"",""record_id"":""116189646964738"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949964512892"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""2251799820071327"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Oscar Biludlejning Lisbjerg""}","{""primary"":""car_rental_agency"",""alternate"":[""professional_services""]}",0.9877528662420382,,"[""https://www.facebook.com/116189646964738""]",,"[""+4542909048""]",,"[{""freeform"":""Lisbjergbakken 2D"",""locality"":""Aarhus N"",""postcode"":""8200"",""region"":""82"",""country"":""DK""}]","[{""dataset"":""Microsoft"",""record_id"":""2251799820071327"",""update_time"":""2022-05-03T07:25:03.473"",""confidence"":0.77}]","{""primary"":""Oscar Biludlejning Lisbjerg""}","{""primary"":""travel""}",0.77,"[""https://hejoscar.dk/afdelinger/biludlejning-lisbjerg""]",,,"[""42909048""]","{""names"":{}}","[{""freeform"":""Lisbjergbakken 2D"",""locality"":""Aarhus"",""region"":"""",""country"":""DK"",""postcode"":""8200""}]",,,,,,,,,,,,,,,
08f2a9872c50396203af1c0b0e7c8f17,562949966438834,"[{""property"":"""",""dataset"":""meta"",""record_id"":""1637050926329311"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949966438834"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374891525012"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899911534077"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Family Dollar""}","{""primary"":""discount_store"",""alternate"":[""retail"",""grocery_store""]}",0.9962614185921548,"[""https://www.familydollar.com/locations/ky/lackey/31812/""]","[""https://www.facebook.com/1637050926329311""]",,"[""+16067272167""]","{""names"":{""primary"":""Family Dollar""}}","[{""freeform"":""7001 Ky Route 550"",""locality"":""Lackey"",""postcode"":""41643"",""region"":""KY"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""562949966438834"",""update_time"":""2024-10-08T05:43:25.73"",""confidence"":0.77}]","{""primary"":""Family Dollar""}","{""primary"":""discount_store"",""alternate"":[""retail""]}",0.77,"[""""]",,,"[""6067272167""]","{""names"":{}}","[{""freeform"":""6923 Ky Route 550"",""locality"":""Lackey"",""region"":""KY"",""country"":""US"",""postcode"":""41643""}]",,,,,,,,,,,,,,,
1970324838624365,1970324839268376,"[{""dataset"":""Microsoft"",""record_id"":""1970324838624365"",""update_time"":""2017-10-06T19:54:50.923"",""confidence"":0.77}]","{""primary"":""Puroclean Managed Services""}","{""primary"":""fire_and_water_damage_restoration"",""alternate"":[""damage_restoration"",""carpet_cleaning""]}",0.77,"[""http://purocleanvt.com/""]",,,"[""8028645551""]","{""names"":{}}","[{""freeform"":""82 Leroy Rd"",""locality"":""Williston"",""region"":""VT"",""country"":""US"",""postcode"":""05495""}]","[{""dataset"":""Microsoft"",""record_id"":""1970324839268376"",""update_time"":""2020-10-16T16:14:52.45"",""confidence"":0.77}]","{""primary"":""PuroClean Managed Services""}","{""primary"":""fire_and_water_damage_restoration"",""alternate"":[""damage_restoration"",""carpet_cleaning""]}",0.77,"[""http://purocleanvt.com/""]",,,"[""8028645551""]","{""names"":{}}","[{""freeform"":""82 Leroy Rd"",""locality"":""Williston"",""region"":""VT"",""country"":""US"",""postcode"":""05495""}]",,,,,,,,,,,,,,,
1125899913098456,281474978446403,"[{""dataset"":""Microsoft"",""record_id"":""1125899913098456"",""update_time"":""2024-10-23T20:48:18.37"",""confidence"":0.77}]","{""primary"":""Nurse Next Door Senior Home Care Services""}","{""primary"":""home_health_care"",""alternate"":[""personal_care_service"",""health_and_medical""]}",0.77,"[""https://www.nursenextdoor.com/locations/calgary-ab/""]",,,"[""4034541399""]","{""names"":{}}","[{""freeform"":""4411 6 Street Southeast, #180"",""locality"":""Calgary"",""region"":""AB"",""country"":""CA"",""postcode"":""T2G 4E8""}]","[{""dataset"":""Microsoft"",""record_id"":""281474978446403"",""update_time"":""2018-09-27T19:54:04.057"",""confidence"":0.77}]","{""primary"":""Nurse Next Door Senior Home Care Services - Calgary""}","{""primary"":""home_health_care"",""alternate"":[""personal_care_service"",""health_and_medical""]}",0.77,"[""https://www.nursenextdoor.com/locations/calgary-ab/""]",,,"[""4034541399""]","{""names"":{}}","[{""freeform"":""180 4411 6 Street SE"",""locality"":""Calgary"",""region"":""AB"",""country"":""CA"",""postcode"":""T2G 4E8""}]",,,,,,,,,,,,,,,
08f271a2d0294804035e0f9b5baa38d6,1407374891421724,"[{""property"":"""",""dataset"":""meta"",""record_id"":""162791213739032"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""844424931311645"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""2251799821120803"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374891421724"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899912020572"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Gate City Bank""}","{""primary"":""bank_credit_union"",""alternate"":[""installment_loans"",""atms""]}",0.9962614185921548,"[""https://www.gatecitybank.com""]","[""https://www.facebook.com/162791213739032""]",,"[""+17016523147""]",,"[{""freeform"":""720 Main St"",""locality"":""Carrington"",""postcode"":""58421-2105"",""region"":""ND"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374891421724"",""update_time"":""2024-12-30T05:03:02.43"",""confidence"":0.77}]","{""primary"":""Gate City Bank""}","{""primary"":""bank_credit_union"",""alternate"":[""atms""]}",0.77,"[""https://www.gatecity.bank/locations/carrington/""]",,,"[""7016523147""]","{""names"":{}}","[{""freeform"":""720 Main St"",""locality"":""Carrington"",""region"":""ND"",""country"":""US"",""postcode"":""58421""}]",,,,,,,,,,,,,,,
08f1e82252c1c0ae03c90f2f5d5feef9,4fb91f5de4b0e2f7bc7d7879,"[{""property"":"""",""dataset"":""meta"",""record_id"":""216344745058445"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9544061302681992}]","{""primary"":""Bar Onda Marina""}","{""primary"":""bar"",""alternate"":[""arts_and_entertainment"",""professional_services""]}",0.9544061302681992,,"[""https://www.facebook.com/216344745058445""]",,,,"[{""freeform"":""Via Dante Alighieri, 19"",""postcode"":""04027"",""country"":""IT""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4fb91f5de4b0e2f7bc7d7879"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Bar Onda Marina"",""common"":{},""rules"":[]}","{""primary"":""Dining and Drinking > Bar"",""alternate"":[]}",1.0,[null],"[null,null,null]",[null],[null],"{""wikidata"":"""",""names"":{""primary"":""Bar Onda Marina"",""common"":{},""rules"":[]}}","[{""freeform"":""Via Dante"",""locality"":""Ponza"",""region"":""Latina"",""country"":""IT"",""postcode"":""04027""}]",,,,,,,,,,,,,,,
08f48932e69a12dd03d5671400e23b78,4d41ea9daed776eb82ef6897,"[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""281474978249797"",""update_time"":""2021-11-05T00:41:54.863Z"",""confidence"":0.77}]","{""primary"":""AT&T Store""}","{""primary"":""mobile_phone_accessories"",""alternate"":[""mobile_phone_store"",""retail""]}",0.77,"[""https://www.att.com/stores/texas/columbus/77613""]",,,"[""9797329683""]",,"[{""freeform"":""104 Shult Dr Ste A"",""locality"":""Columbus"",""postcode"":""78934"",""region"":""TX"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4d41ea9daed776eb82ef6897"",""update_time"":""2024-11-26T00:00:00.000"",""confidence"":1.0}]","{""primary"":""AT&T Store"",""common"":{},""rules"":[]}","{""primary"":""Retail > Computers and Electronics Retail > Mobile Phone Store"",""alternate"":[""Business and Professional Services > Business Service""]}",1.0,"[""https://www.att.com/stores/texas/columbus/198494""]","[""https://www.twitter.com/att"",""https://www.facebook.com/495193540535557"",null]","[""attcustomercare@att.com""]","[""(979) 942-3365""]","{""wikidata"":"""",""names"":{""primary"":""AT&T Store"",""common"":{},""rules"":[]}}","[{""freeform"":""104 Shult Dr Ste A"",""locality"":""Columbus"",""region"":""TX"",""country"":""US"",""postcode"":""78934""}]",,,,,,,,,,,,,,,
08fb25919140d504031466d3d5beb5d2,606369ded5181f4edd3fb113,"[{""property"":"""",""dataset"":""meta"",""record_id"":""103451881299396"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.6214335421016005}]","{""primary"":""McDonald's""}","{""primary"":""fast_food_restaurant"",""alternate"":[""burger_restaurant"",""sandwich_shop""]}",0.6214335421016005,"[""https://www.mcdonalds.com.ar/""]","[""https://www.facebook.com/103451881299396""]",,"[""+548106661212""]","{""names"":{""primary"":""McDonald's""}}","[{""freeform"":""Granaderos 222"",""locality"":""Río Cuarto"",""postcode"":""X5800"",""country"":""AR""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""606369ded5181f4edd3fb113"",""update_time"":""2023-09-27T00:00:00.000"",""confidence"":1.0}]","{""primary"":""McDonald's"",""common"":{},""rules"":[]}","{""primary"":""Dining and Drinking > Restaurant > Fast Food Restaurant"",""alternate"":[]}",1.0,"[""https://www.mcdonalds.com.ar""]","[null,null,null]",[null],[null],"{""wikidata"":"""",""names"":{""primary"":""McDonald's"",""common"":{},""rules"":[]}}","[{""freeform"":""Eliseo Sanchez 200"",""locality"":""Rio Cuarto"",""region"":""AR"",""country"":""AR""}]",,,,,,,,,,,,,,,
08f441ab99d1e40903520592b478eaee,1970324838998296,"[{""property"":"""",""dataset"":""meta"",""record_id"":""1528700460792092"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1970324838998296"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Delicae Gourmet""}","{""primary"":""restaurant"",""alternate"":[""grocery_store"",""professional_services""]}",0.9895134099616858,"[""http://delicaegourmet.com/""]","[""https://www.facebook.com/1528700460792092""]",,"[""+18009422502""]",,"[{""freeform"":""1310 E Lake Dr"",""locality"":""Tarpon Springs"",""postcode"":""34688-8110"",""region"":""FL"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1970324838998296"",""update_time"":""2019-07-24T18:47:34.32"",""confidence"":0.77}]","{""primary"":""Delicae Gourmet""}","{""primary"":""business_management_services"",""alternate"":[""consultant_and_general_service"",""business_to_business_services"",""business_to_business""]}",0.77,"[""https://www.delicaegourmet.com/""]",,,"[""7279422502""]","{""names"":{}}","[{""freeform"":""1310 E Lake Dr"",""locality"":""Tarpon Springs"",""region"":""FL"",""country"":""US"",""postcode"":""34688""}]",,,,,,,,,,,,,,,
08f446cb626c2d00031ae6ee7a950c05,1970324842232386,"[{""property"":"""",""dataset"":""msft"",""record_id"":""844424934350873"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1970324842232386"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849866272774"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374890195310"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899912999835"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899912109560"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Houston Methodist Primary Care Group""}","{""primary"":""medical_center"",""alternate"":[""public_health_clinic"",""health_and_medical""]}",0.77,"[""https://www.houstonmethodist.org/pcg/rosenberg""]",,,"[""3469012320""]",,"[{""freeform"":""4050 FM 762 Rd"",""locality"":""Rosenberg"",""postcode"":""77469"",""region"":""TX"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1970324842232386"",""update_time"":""2024-12-29T18:18:26.657"",""confidence"":0.77}]","{""primary"":""Houston Methodist Primary Care Group""}","{""primary"":""medical_center"",""alternate"":[""public_health_clinic"",""health_and_medical""]}",0.77,"[""https://www.houstonmethodist.org/pcg/rosenberg/""]",,,"[""3469012320""]","{""names"":{}}","[{""freeform"":""4050 FM 762 Rd"",""locality"":""Rosenberg"",""region"":""TX"",""country"":""US"",""postcode"":""77469""}]",,,,,,,,,,,,,,,
08f1fa59513a595d032fdd2acd350b85,511e73cc0a264ce2c14a18d6,"[{""property"":"""",""dataset"":""meta"",""record_id"":""246473102114128"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9544061302681992}]","{""primary"":""Praxis für Logopädie und Lerntherapie""}","{""primary"":""speech_therapist"",""alternate"":[""doctor"",""counseling_and_mental_health""]}",0.9544061302681992,"[""http://www.logopaedie-emmerich.de/""]","[""https://www.facebook.com/246473102114128""]",,"[""+492822977654""]",,"[{""freeform"":""Frankenstraße 21"",""locality"":""Emmerich am Rhein"",""postcode"":""46446"",""country"":""DE""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""511e73cc0a264ce2c14a18d6"",""update_time"":""2024-10-08T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Praxis für Logopädie und Lerntherapie B & B"",""common"":{},""rules"":[]}","{""primary"":""Health and Medicine > Physical Therapy Clinic"",""alternate"":[]}",1.0,"[""http://www.logopaedie-niederrhein.de""]","[null,null,null]",[null],"[""04928 22977654""]","{""wikidata"":"""",""names"":{""primary"":""Praxis für Logopädie und Lerntherapie B & B"",""common"":{},""rules"":[]}}","[{""freeform"":""Frankenstr. 23"",""locality"":""Emmerich"",""region"":""Nordrhein-Westfalen"",""country"":""DE"",""postcode"":""46446""}]",,,,,,,,,,,,,,,
08f2ad34495a3453030061ea2bb1add4,2251799821041893,"[{""property"":"""",""dataset"":""msft"",""record_id"":""562949965834752"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""2251799821041893"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374888424335"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Prime Storage""}","{""primary"":""self_storage_facility""}",0.77,"[""https://primestorage.com/locations/sc/surfside-beach/SC17/""]",,,"[""8438745034""]",,"[{""freeform"":""610 Highway 17 N"",""locality"":""Surfside Beach"",""postcode"":""29575"",""region"":""SC"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""2251799821041893"",""update_time"":""2024-12-18T17:41:51.273"",""confidence"":0.77}]","{""primary"":""Prime Storage""}","{""primary"":""self_storage_facility""}",0.77,"[""https://primestorage.com/locations/sc/surfside-beach/SC17/""]",,,"[""8438745034""]","{""names"":{}}","[{""freeform"":""610 US-17 BUS Business"",""locality"":""Surfside Beach"",""region"":""SC"",""country"":""US"",""postcode"":""29575""}]",,,,,,,,,,,,,,,
08f2af60c44941950327df46b0384e4b,1688849864368431,"[{""property"":"""",""dataset"":""meta"",""record_id"":""2266147017032184"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949966253516"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1970324840008899"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849864368431"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""TowneBank Mortgage""}","{""primary"":""bank_credit_union"",""alternate"":[""installment_loans"",""mortgage_broker""]}",0.9962614185921548,"[""https://www.townebank.com/location-and-atms/newport-news-oyster-point?utm_source=fb&utm_medium=Yext&y_source=1_MTU3OTAzMzUtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D""]","[""https://www.facebook.com/2266147017032184""]",,"[""+17575349370""]","{""names"":{""primary"":""TowneBank""}}","[{""freeform"":""1 Old Oyster Point Rd"",""locality"":""Newport News"",""postcode"":""23602-0013"",""region"":""VA"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1688849864368431"",""update_time"":""2022-02-08T15:48:02.09"",""confidence"":0.77}]","{""primary"":""TowneBank Mortgage""}","{""primary"":""mortgage_lender"",""alternate"":[""mortgage_broker""]}",0.77,"[""https://newportnews.townebankmortgage.com/""]",,,"[""7575349370""]","{""names"":{}}","[{""freeform"":""1 Old Oyster Point Rd Ste 240"",""locality"":""Newport News"",""region"":""VA"",""country"":""US"",""postcode"":""23602""}]",,,,,,,,,,,,,,,
08f2a92a8c54d533034329dc2c045529,504f57fee4b0eb5d2016dfdf,"[{""property"":"""",""dataset"":""meta"",""record_id"":""2119190511464810"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9645127118644068}]","{""primary"":""Marathon Gas""}","{""primary"":""gas_station""}",0.9645127118644068,,"[""https://www.facebook.com/2119190511464810""]",,"[""+17658553633""]",,"[{""freeform"":""2351 N Centerville Rd"",""postcode"":""47330"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""504f57fee4b0eb5d2016dfdf"",""update_time"":""2024-10-25T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Marathon Gas & DQ"",""common"":{},""rules"":[]}","{""primary"":""Travel and Transportation > Fuel Station"",""alternate"":[]}",1.0,"[""https://www.marathonbrand.com""]","[null,null,null]","[""custrelations@marathonpetroleum.com""]","[""(765) 855-3633""]","{""wikidata"":"""",""names"":{""primary"":""Marathon Gas & DQ"",""common"":{},""rules"":[]}}","[{""freeform"":""I-70 Centerville"",""locality"":""Centerville"",""region"":""IN"",""country"":""US"",""postcode"":""47330""}]",,,,,,,,,,,,,,,
08f1f852314e30580373a86cedf0b53a,742a955fa2df4694bbae6746,"[{""property"":"""",""dataset"":""meta"",""record_id"":""1405509863052634"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""Médiathèque De Seltz""}","{""primary"":""library"",""alternate"":[""public_service_and_government"",""travel_services""]}",0.9837452982267598,"[""https://seltz.bibenligne.fr/""]","[""https://www.facebook.com/1405509863052634""]",,"[""+33388055939""]",,"[{""freeform"":""2 Avenue du Général Schneider"",""locality"":""Seltz"",""postcode"":""67470"",""country"":""FR""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""742a955fa2df4694bbae6746"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Médiathèque municipale"",""common"":{},""rules"":[]}","{""primary"":""Community and Government > Library"",""alternate"":[]}",1.0,"[""http://mediatheque.seltz.fr""]","[null,null,null]","[""mediatheque@ville-seltz.fr""]","[""03 88 05 59 39""]","{""wikidata"":"""",""names"":{""primary"":""Médiathèque municipale"",""common"":{},""rules"":[]}}","[{""freeform"":""2 avenue du Général Schneider"",""locality"":""Seltz"",""region"":""Bas-Rhin"",""country"":""FR"",""postcode"":""67470""}]",,,,,,,,,,,,,,,
08f1e8079056036d03df90e7738c96c3,0d092b2c411a4d590ae80049,"[{""property"":"""",""dataset"":""meta"",""record_id"":""607599625961520"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9445655559015883}]","{""primary"":""Geometra Merolla Nicola""}","{""primary"":""engineering_services"",""alternate"":[""accommodation""]}",0.9445655559015883,"[""http://www.studiomerolla.it/""]","[""https://www.facebook.com/607599625961520""]",,"[""+390688921191""]",,"[{""freeform"":""Largo Risorgimento, 7"",""locality"":""Cisterna di Latina"",""postcode"":""04012"",""region"":""62"",""country"":""IT""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""0d092b2c411a4d590ae80049"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Geometra Nicola Merolla"",""common"":{},""rules"":[]}",{},1.0,"[""http://www.studiomerolla.it""]","[null,null,null]",[null],"[""06 8892 1191""]","{""wikidata"":"""",""names"":{""primary"":""Geometra Nicola Merolla"",""common"":{},""rules"":[]}}","[{""freeform"":""Largo Risorgimento 8"",""locality"":""Cisterna di Latina"",""region"":""Latina"",""country"":""IT"",""postcode"":""04012""}]",,,,,,,,,,,,,,,
